instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
1509,TN,True,16572.9808579199,0.018518518518518517,0.7356737883924955,0.1355514334582305,0.3904761904761904,,
1516,FN,False,3002.0746999944095,0.018518518518518517,0.8268592498027068,0.10717611884587541,0.0,,
1517,TN,True,33495.703444001265,0.018518518518518517,0.31042428629535823,0.021539500236718648,0.22380952380952374,,
1526,FP,False,1001400.7564818021,0.2222222222222222,0.33360266421126905,0.21900028698783253,0.29576637786043414,,
1559,TN,True,30631.10393192619,0.018518518518518517,0.1416945639210037,0.0031553633081773252,0.4666666666666666,,
1599,TP,True,36078.38834403083,0.046296296296296294,0.6034213796047386,0.5181362978182888,0.8357936214209306,,
1602,,,,,,,,-1,1
1606,TN,True,13699.35352599714,0.018518518518518517,0.16275774408352092,0.02109807576615319,0.557142857142857,,
1644,FN,False,45035.248799977126,0.018518518518518517,0.19333621720333602,0.04954203779238611,0.0,,
1655,TP,True,35524.26555904094,0.037037037037037035,0.64362398913568,0.5717200247612035,0.6633129366178895,,
1672,FN,False,7004.719000018667,0.037037037037037035,0.09783138085225099,0.11455153496614784,0.004761904761904761,,
1677,FP,False,170357.457669219,0.037037037037037035,0.7461835579121878,0.49072291306344695,0.3500267539847769,,
1694,TP,True,275671.00076796487,0.037037037037037035,0.8438767181567925,0.6514729222087067,0.40645498729139945,,
1757,TP,True,174280.01865302213,0.037037037037037035,0.684543892383457,0.5821784867737276,0.5718497965148567,,
1758,TP,True,193029.95817305055,0.027777777777777776,0.8576056904896313,0.5524397994667558,0.4268738410210099,,
1769,TN,True,22765.229883021675,0.018518518518518517,0.22697541598551615,0.008604208484258094,0.5904761904761904,,
1786,TN,True,8190.5768640572205,0.018518518518518517,0.14003959306785482,0.030937838758398187,0.6380952380952379,,
1793,TN,True,13231.313538039103,0.018518518518518517,0.5570779271017624,0.04453709699959736,0.5476190476190474,,
1805,TN,True,12406.428696005605,0.018518518518518517,0.5022016720499092,0.019320921580742813,0.519047619047619,,
1808,TN,True,17432.992485002615,0.027777777777777776,0.4823714852827897,0.10681924056472816,0.6095238095238094,,
1809,FN,False,5006.346100009978,0.018518518518518517,0.5417204575964023,0.0627181671541803,0.0,,
1815,TP,True,315796.3997590123,0.14814814814814814,0.27760896643979444,0.5601624008044216,0.508134394307698,,
1822,TP,True,16190.709635964595,0.07407407407407407,0.41390530268103665,0.7080569826175748,0.5577708608453028,,
1823,FN,False,4007.4215999920852,0.018518518518518517,0.6311294468341782,0.20799510410652786,0.0,,
1831,FN,False,5002.722500008531,0.018518518518518517,0.62929695437641,0.22083547334312048,0.0,,
1835,FP,False,48047.574299998814,0.027777777777777776,0.8624491425953161,0.6210484688387268,0.0,,
1841,TN,True,9614.796143956482,0.018518518518518517,0.8033869156322646,0.08130142661487227,0.557142857142857,,
1846,FP,False,64073.689199984074,0.037037037037037035,0.7506840109852809,0.581693836563726,0.0,,
1859,FN,False,6007.805700006429,0.018518518518518517,0.25667545922613455,0.015143868462616922,0.004761904761904761,,
1867,TP,True,65085.02773399232,0.046296296296296294,0.6803275825237128,0.6947712388155536,0.5733905651473574,,
1869,FN,False,26019.412099994952,0.018518518518518517,0.3075790486760998,0.18347479229367986,0.0,,
1877,TN,True,7962.475462118164,0.018518518518518517,0.5398700232256557,0.037130023403107074,0.6895189993963016,,
1889,FN,False,3002.073899988318,0.018518518518518517,0.4865078383114234,0.07801436553074009,0.0,,
1900,TN,True,16855.11928400956,0.018518518518518517,0.011137211350305536,0.005479542640723575,0.5095238095238095,,
1908,TP,True,294927.4445469491,0.037037037037037035,0.6878917108053497,0.5405103583881948,0.3208047084284151,,
1915,TP,True,139692.04678799724,0.037037037037037035,0.8012760412343303,0.6452275999461726,0.43840250005497655,,
1921,FP,False,52056.501699989894,0.037037037037037035,0.7361481539793213,0.6059779758059675,0.0,,
1929,FN,False,3002.1603999775834,0.018518518518518517,0.7034135536369812,0.6173685159510922,0.0,,
1941,TN,True,10504.004144924693,0.018518518518518517,0.24315281678980508,0.02139662454215549,0.619047619047619,,
1944,TP,True,114554.8122980399,0.037037037037037035,0.6876291080732353,0.6223477526456307,0.46902444072182853,,
